2024-07-14 14:20:10,068b661f7310,bgp_con2,0.00%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:20:14,6d59f9644f62,bgp_con1,0.00%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:20:14,068b661f7310,bgp_con2,0.00%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:20:17,6d59f9644f62,bgp_con1,0.03%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:20:17,068b661f7310,bgp_con2,0.16%,23.39MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:20:21,6d59f9644f62,bgp_con1,0.00%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:20:21,068b661f7310,bgp_con2,0.03%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:20:25,6d59f9644f62,bgp_con1,0.00%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:20:25,068b661f7310,bgp_con2,0.00%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:20:28,6d59f9644f62,bgp_con1,0.20%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:20:28,068b661f7310,bgp_con2,0.00%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:20:32,6d59f9644f62,bgp_con1,0.09%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:20:32,068b661f7310,bgp_con2,0.00%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:20:35,6d59f9644f62,bgp_con1,0.00%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:20:35,068b661f7310,bgp_con2,0.00%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:20:39,6d59f9644f62,bgp_con1,0.04%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:20:39,068b661f7310,bgp_con2,0.00%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:20:42,6d59f9644f62,bgp_con1,0.00%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:20:42,068b661f7310,bgp_con2,0.16%,23.39MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:20:46,6d59f9644f62,bgp_con1,0.04%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:20:46,068b661f7310,bgp_con2,0.00%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:20:50,6d59f9644f62,bgp_con1,0.00%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:20:50,068b661f7310,bgp_con2,0.00%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:20:53,6d59f9644f62,bgp_con1,0.09%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:20:53,068b661f7310,bgp_con2,0.00%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:20:57,6d59f9644f62,bgp_con1,0.06%,22.94MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:20:57,068b661f7310,bgp_con2,0.00%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:21:00,6d59f9644f62,bgp_con1,0.00%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:21:00,068b661f7310,bgp_con2,0.00%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:21:04,6d59f9644f62,bgp_con1,0.03%,22.94MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:21:04,068b661f7310,bgp_con2,0.00%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:21:07,6d59f9644f62,bgp_con1,0.00%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:21:07,068b661f7310,bgp_con2,0.14%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:21:11,6d59f9644f62,bgp_con1,0.02%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:21:11,068b661f7310,bgp_con2,0.00%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:21:15,6d59f9644f62,bgp_con1,0.00%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:21:15,068b661f7310,bgp_con2,0.00%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:21:18,6d59f9644f62,bgp_con1,0.00%,22.94MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:21:18,068b661f7310,bgp_con2,0.11%,23.39MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:21:22,6d59f9644f62,bgp_con1,0.10%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:21:22,068b661f7310,bgp_con2,0.04%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:21:25,6d59f9644f62,bgp_con1,0.03%,22.94MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:21:25,068b661f7310,bgp_con2,0.00%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:21:29,6d59f9644f62,bgp_con1,0.00%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:21:29,068b661f7310,bgp_con2,0.00%,23.39MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:21:32,6d59f9644f62,bgp_con1,0.07%,22.94MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:21:32,068b661f7310,bgp_con2,0.04%,23.39MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:21:36,6d59f9644f62,bgp_con1,0.00%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:21:36,068b661f7310,bgp_con2,0.03%,23.39MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:21:40,6d59f9644f62,bgp_con1,0.00%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:21:40,068b661f7310,bgp_con2,0.00%,23.39MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:21:43,6d59f9644f62,bgp_con1,0.07%,22.94MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:21:43,068b661f7310,bgp_con2,0.00%,23.39MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:21:47,6d59f9644f62,bgp_con1,0.03%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:21:47,068b661f7310,bgp_con2,0.06%,23.39MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:21:50,6d59f9644f62,bgp_con1,0.03%,22.94MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:21:50,068b661f7310,bgp_con2,0.00%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:21:54,6d59f9644f62,bgp_con1,0.00%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:21:54,068b661f7310,bgp_con2,0.03%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:21:57,6d59f9644f62,bgp_con1,0.07%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:21:57,068b661f7310,bgp_con2,0.07%,23.39MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:22:01,6d59f9644f62,bgp_con1,0.00%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:22:01,068b661f7310,bgp_con2,0.03%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:22:05,6d59f9644f62,bgp_con1,0.00%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:22:05,068b661f7310,bgp_con2,0.00%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:22:08,6d59f9644f62,bgp_con1,0.13%,22.94MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:22:08,068b661f7310,bgp_con2,0.00%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:22:12,6d59f9644f62,bgp_con1,0.03%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:22:12,068b661f7310,bgp_con2,0.00%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:22:15,6d59f9644f62,bgp_con1,0.00%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:22:15,068b661f7310,bgp_con2,0.00%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:22:19,6d59f9644f62,bgp_con1,0.07%,22.82MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:22:19,068b661f7310,bgp_con2,0.00%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:22:22,6d59f9644f62,bgp_con1,0.03%,22.94MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:22:22,068b661f7310,bgp_con2,0.06%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:22:26,6d59f9644f62,bgp_con1,0.00%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:22:26,068b661f7310,bgp_con2,0.00%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:22:29,6d59f9644f62,bgp_con1,0.10%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:22:29,068b661f7310,bgp_con2,0.00%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:22:32,6d59f9644f62,bgp_con1,0.03%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:22:32,068b661f7310,bgp_con2,0.10%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:22:36,6d59f9644f62,bgp_con1,0.00%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:22:36,068b661f7310,bgp_con2,0.03%,23.39MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:22:39,6d59f9644f62,bgp_con1,0.00%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:22:39,068b661f7310,bgp_con2,0.00%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:22:43,6d59f9644f62,bgp_con1,0.03%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:22:43,068b661f7310,bgp_con2,0.03%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:22:46,6d59f9644f62,bgp_con1,0.03%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:22:46,068b661f7310,bgp_con2,0.08%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:22:50,6d59f9644f62,bgp_con1,0.00%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:22:50,068b661f7310,bgp_con2,0.00%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:22:54,6d59f9644f62,bgp_con1,0.00%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:22:54,068b661f7310,bgp_con2,0.09%,23.39MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:22:57,6d59f9644f62,bgp_con1,0.05%,22.82MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:22:57,068b661f7310,bgp_con2,0.04%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:23:01,6d59f9644f62,bgp_con1,0.00%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:23:01,068b661f7310,bgp_con2,0.04%,23.39MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:23:04,6d59f9644f62,bgp_con1,0.00%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:23:04,068b661f7310,bgp_con2,0.00%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:23:08,6d59f9644f62,bgp_con1,0.03%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:23:08,068b661f7310,bgp_con2,0.03%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:23:11,6d59f9644f62,bgp_con1,0.05%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:23:11,068b661f7310,bgp_con2,0.03%,23.39MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:23:15,6d59f9644f62,bgp_con1,0.00%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:23:15,068b661f7310,bgp_con2,0.00%,23.39MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:23:19,6d59f9644f62,bgp_con1,0.00%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:23:19,068b661f7310,bgp_con2,0.08%,23.39MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:23:22,6d59f9644f62,bgp_con1,0.04%,22.94MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:23:22,068b661f7310,bgp_con2,0.03%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:23:26,6d59f9644f62,bgp_con1,0.09%,22.94MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:23:26,068b661f7310,bgp_con2,0.00%,23.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:23:29,6d59f9644f62,bgp_con1,0.00%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:23:29,068b661f7310,bgp_con2,1.36%,23.86MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,21
2024-07-14 14:23:33,6d59f9644f62,bgp_con1,0.03%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:23:33,068b661f7310,bgp_con2,0.06%,23.39MiB / 503.5GiB,0.00%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:23:37,6d59f9644f62,bgp_con1,3122.55%,33.52MiB / 503.5GiB,0.01%,0B / 0B,0B / 41kB,50
2024-07-14 14:23:37,068b661f7310,bgp_con2,2404.65%,61.74MiB / 503.5GiB,0.01%,0B / 0B,0B / 49.2kB,51
2024-07-14 14:23:40,6d59f9644f62,bgp_con1,3093.43%,33.51MiB / 503.5GiB,0.01%,0B / 0B,0B / 41kB,50
2024-07-14 14:23:40,068b661f7310,bgp_con2,2295.03%,71.18MiB / 503.5GiB,0.01%,0B / 0B,0B / 49.2kB,51
2024-07-14 14:23:43,6d59f9644f62,bgp_con1,3056.45%,33.49MiB / 503.5GiB,0.01%,0B / 0B,0B / 41kB,50
2024-07-14 14:23:43,068b661f7310,bgp_con2,2497.87%,83.68MiB / 503.5GiB,0.02%,0B / 0B,0B / 49.2kB,51
2024-07-14 14:23:47,6d59f9644f62,bgp_con1,3048.20%,33.49MiB / 503.5GiB,0.01%,0B / 0B,0B / 41kB,50
2024-07-14 14:23:47,068b661f7310,bgp_con2,2486.69%,75.68MiB / 503.5GiB,0.01%,0B / 0B,0B / 49.2kB,51
2024-07-14 14:23:50,6d59f9644f62,bgp_con1,3070.41%,33.49MiB / 503.5GiB,0.01%,0B / 0B,0B / 41kB,50
2024-07-14 14:23:50,068b661f7310,bgp_con2,2494.88%,76.93MiB / 503.5GiB,0.01%,0B / 0B,0B / 49.2kB,51
2024-07-14 14:23:54,6d59f9644f62,bgp_con1,3074.84%,33.62MiB / 503.5GiB,0.01%,0B / 0B,0B / 41kB,50
2024-07-14 14:23:54,068b661f7310,bgp_con2,2496.48%,75.8MiB / 503.5GiB,0.01%,0B / 0B,0B / 49.2kB,51
2024-07-14 14:23:57,6d59f9644f62,bgp_con1,3091.68%,33.49MiB / 503.5GiB,0.01%,0B / 0B,0B / 41kB,50
2024-07-14 14:23:57,068b661f7310,bgp_con2,2476.92%,77.8MiB / 503.5GiB,0.02%,0B / 0B,0B / 49.2kB,51
2024-07-14 14:24:01,6d59f9644f62,bgp_con1,3085.02%,33.49MiB / 503.5GiB,0.01%,0B / 0B,0B / 41kB,50
2024-07-14 14:24:01,068b661f7310,bgp_con2,2493.44%,79.18MiB / 503.5GiB,0.02%,0B / 0B,0B / 49.2kB,51
2024-07-14 14:24:05,6d59f9644f62,bgp_con1,3068.33%,33.49MiB / 503.5GiB,0.01%,0B / 0B,0B / 41kB,50
2024-07-14 14:24:05,068b661f7310,bgp_con2,2465.82%,76.93MiB / 503.5GiB,0.01%,0B / 0B,0B / 49.2kB,51
2024-07-14 14:24:08,6d59f9644f62,bgp_con1,3057.34%,33.49MiB / 503.5GiB,0.01%,0B / 0B,0B / 41kB,50
2024-07-14 14:24:08,068b661f7310,bgp_con2,2505.57%,79.31MiB / 503.5GiB,0.02%,0B / 0B,0B / 49.2kB,51
2024-07-14 14:24:12,6d59f9644f62,bgp_con1,3078.15%,33.62MiB / 503.5GiB,0.01%,0B / 0B,0B / 41kB,50
2024-07-14 14:24:12,068b661f7310,bgp_con2,2522.93%,78.55MiB / 503.5GiB,0.02%,0B / 0B,0B / 49.2kB,51
2024-07-14 14:24:15,6d59f9644f62,bgp_con1,3079.27%,33.49MiB / 503.5GiB,0.01%,0B / 0B,0B / 41kB,50
2024-07-14 14:24:15,068b661f7310,bgp_con2,2496.78%,79.93MiB / 503.5GiB,0.02%,0B / 0B,0B / 49.2kB,51
2024-07-14 14:24:19,6d59f9644f62,bgp_con1,3093.84%,33.62MiB / 503.5GiB,0.01%,0B / 0B,0B / 41kB,50
2024-07-14 14:24:19,068b661f7310,bgp_con2,2458.36%,77.68MiB / 503.5GiB,0.02%,0B / 0B,0B / 49.2kB,51
2024-07-14 14:24:22,6d59f9644f62,bgp_con1,3073.09%,33.62MiB / 503.5GiB,0.01%,0B / 0B,0B / 41kB,50
2024-07-14 14:24:22,068b661f7310,bgp_con2,2491.91%,76.3MiB / 503.5GiB,0.01%,0B / 0B,0B / 49.2kB,51
2024-07-14 14:24:26,6d59f9644f62,bgp_con1,3080.40%,33.49MiB / 503.5GiB,0.01%,0B / 0B,0B / 41kB,50
2024-07-14 14:24:26,068b661f7310,bgp_con2,2514.70%,79.43MiB / 503.5GiB,0.02%,0B / 0B,0B / 49.2kB,51
2024-07-14 14:24:29,6d59f9644f62,bgp_con1,3085.07%,33.49MiB / 503.5GiB,0.01%,0B / 0B,0B / 41kB,50
2024-07-14 14:24:29,068b661f7310,bgp_con2,2446.98%,79.3MiB / 503.5GiB,0.02%,0B / 0B,0B / 49.2kB,51
2024-07-14 14:24:33,6d59f9644f62,bgp_con1,3078.45%,33.49MiB / 503.5GiB,0.01%,0B / 0B,0B / 41kB,50
2024-07-14 14:24:33,068b661f7310,bgp_con2,2517.28%,77.8MiB / 503.5GiB,0.02%,0B / 0B,0B / 49.2kB,51
2024-07-14 14:24:37,6d59f9644f62,bgp_con1,0.05%,22.89MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:24:37,068b661f7310,bgp_con2,0.05%,29.96MiB / 503.5GiB,0.01%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:24:40,6d59f9644f62,bgp_con1,0.00%,22.86MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:24:40,068b661f7310,bgp_con2,0.02%,29.92MiB / 503.5GiB,0.01%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:24:44,6d59f9644f62,bgp_con1,0.00%,22.86MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:24:44,068b661f7310,bgp_con2,0.06%,29.92MiB / 503.5GiB,0.01%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:24:47,6d59f9644f62,bgp_con1,0.09%,22.82MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:24:47,068b661f7310,bgp_con2,0.06%,29.92MiB / 503.5GiB,0.01%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:24:51,6d59f9644f62,bgp_con1,0.00%,22.82MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:24:51,068b661f7310,bgp_con2,0.08%,30.04MiB / 503.5GiB,0.01%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:24:54,6d59f9644f62,bgp_con1,0.00%,22.82MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:24:54,068b661f7310,bgp_con2,0.00%,29.92MiB / 503.5GiB,0.01%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:24:58,6d59f9644f62,bgp_con1,0.06%,22.82MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:24:58,068b661f7310,bgp_con2,0.03%,30.04MiB / 503.5GiB,0.01%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:25:02,6d59f9644f62,bgp_con1,0.03%,22.82MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:25:02,068b661f7310,bgp_con2,0.13%,29.92MiB / 503.5GiB,0.01%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:25:05,6d59f9644f62,bgp_con1,0.00%,22.82MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:25:05,068b661f7310,bgp_con2,0.00%,29.92MiB / 503.5GiB,0.01%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:25:09,6d59f9644f62,bgp_con1,0.06%,22.82MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:25:09,068b661f7310,bgp_con2,0.00%,29.92MiB / 503.5GiB,0.01%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:25:12,6d59f9644f62,bgp_con1,0.08%,22.94MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:25:12,068b661f7310,bgp_con2,0.15%,29.92MiB / 503.5GiB,0.01%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:25:16,6d59f9644f62,bgp_con1,0.00%,22.82MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:25:16,068b661f7310,bgp_con2,0.06%,29.92MiB / 503.5GiB,0.01%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:25:19,6d59f9644f62,bgp_con1,0.00%,22.82MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:25:19,068b661f7310,bgp_con2,0.00%,29.92MiB / 503.5GiB,0.01%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:25:23,6d59f9644f62,bgp_con1,0.03%,22.82MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:25:23,068b661f7310,bgp_con2,0.04%,29.92MiB / 503.5GiB,0.01%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:25:27,6d59f9644f62,bgp_con1,0.04%,22.82MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:25:27,068b661f7310,bgp_con2,0.04%,29.92MiB / 503.5GiB,0.01%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:25:30,6d59f9644f62,bgp_con1,0.00%,22.82MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:25:30,068b661f7310,bgp_con2,0.00%,29.92MiB / 503.5GiB,0.01%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:25:34,6d59f9644f62,bgp_con1,0.07%,22.82MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:25:34,068b661f7310,bgp_con2,0.00%,29.92MiB / 503.5GiB,0.01%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:25:37,6d59f9644f62,bgp_con1,0.14%,22.82MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:25:37,068b661f7310,bgp_con2,0.11%,29.92MiB / 503.5GiB,0.01%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:25:41,6d59f9644f62,bgp_con1,0.00%,22.82MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:25:41,068b661f7310,bgp_con2,0.10%,29.92MiB / 503.5GiB,0.01%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:25:44,6d59f9644f62,bgp_con1,0.00%,22.82MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:25:44,068b661f7310,bgp_con2,0.00%,29.92MiB / 503.5GiB,0.01%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:25:48,6d59f9644f62,bgp_con1,0.03%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:25:48,068b661f7310,bgp_con2,0.13%,29.92MiB / 503.5GiB,0.01%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:25:51,6d59f9644f62,bgp_con1,0.12%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:25:51,068b661f7310,bgp_con2,0.03%,29.92MiB / 503.5GiB,0.01%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:25:55,6d59f9644f62,bgp_con1,0.00%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-14 14:25:55,068b661f7310,bgp_con2,0.00%,29.92MiB / 503.5GiB,0.01%,0B / 0B,0B / 49.2kB,19
2024-07-14 14:25:59,6d59f9644f62,bgp_con1,0.05%,22.81MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
