Time,Container_ID,Name,CPU_%,Mem_Usage_Limit,Mem_%,Net_I_O,Block_I_O,PIDs
2024-07-16 02:22:53,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.48%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:22:53,d242f21dc70f,ospf_2,0.00%,20.86MiB / 30MiB,69.54%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:22:53,82b2489feca5,ospf_3,1.05%,2.512MiB / 30MiB,8.37%,0B / 0B,0B / 16.4kB,2
2024-07-16 02:22:53,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.48%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:22:53,d242f21dc70f,ospf_2,0.00%,20.86MiB / 30MiB,69.54%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:22:53,82b2489feca5,ospf_3,1.05%,2.512MiB / 30MiB,8.37%,0B / 0B,0B / 16.4kB,2
2024-07-16 02:22:57,86a2f1d2d6ba,ospf_1,0.02%,20.84MiB / 30MiB,69.48%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:22:57,d242f21dc70f,ospf_2,0.00%,20.86MiB / 30MiB,69.54%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:22:57,86a2f1d2d6ba,ospf_1,0.02%,20.84MiB / 30MiB,69.48%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:22:57,86a2f1d2d6ba,ospf_1,0.02%,20.84MiB / 30MiB,69.48%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:22:57,82b2489feca5,ospf_3,0.00%,22.29MiB / 30MiB,74.31%,0B / 0B,8.19kB / 24.6kB,18
2024-07-16 02:22:57,d242f21dc70f,ospf_2,0.00%,20.86MiB / 30MiB,69.54%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:22:57,d242f21dc70f,ospf_2,0.00%,20.86MiB / 30MiB,69.54%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:22:57,82b2489feca5,ospf_3,0.00%,22.29MiB / 30MiB,74.31%,0B / 0B,8.19kB / 24.6kB,18
2024-07-16 02:22:57,82b2489feca5,ospf_3,0.00%,22.29MiB / 30MiB,74.31%,0B / 0B,8.19kB / 24.6kB,18
2024-07-16 02:23:01,86a2f1d2d6ba,ospf_1,0.00%,20.87MiB / 30MiB,69.56%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:01,86a2f1d2d6ba,ospf_1,0.00%,20.87MiB / 30MiB,69.56%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:01,86a2f1d2d6ba,ospf_1,0.00%,20.87MiB / 30MiB,69.56%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:01,d242f21dc70f,ospf_2,0.00%,20.96MiB / 30MiB,69.87%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:01,d242f21dc70f,ospf_2,0.00%,20.96MiB / 30MiB,69.87%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:01,82b2489feca5,ospf_3,0.00%,20.84MiB / 30MiB,69.48%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:01,d242f21dc70f,ospf_2,0.00%,20.96MiB / 30MiB,69.87%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:01,82b2489feca5,ospf_3,0.00%,20.84MiB / 30MiB,69.48%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:01,82b2489feca5,ospf_3,0.00%,20.84MiB / 30MiB,69.48%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:04,86a2f1d2d6ba,ospf_1,0.03%,20.85MiB / 30MiB,69.51%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:04,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.60%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:04,82b2489feca5,ospf_3,0.23%,21.11MiB / 30MiB,70.36%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:04,86a2f1d2d6ba,ospf_1,0.03%,20.85MiB / 30MiB,69.51%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:04,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.60%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:04,82b2489feca5,ospf_3,0.23%,21.11MiB / 30MiB,70.36%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:04,86a2f1d2d6ba,ospf_1,0.00%,20.85MiB / 30MiB,69.51%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:04,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.60%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:04,82b2489feca5,ospf_3,0.23%,21.11MiB / 30MiB,70.36%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:08,86a2f1d2d6ba,ospf_1,0.11%,20.96MiB / 30MiB,69.88%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:08,86a2f1d2d6ba,ospf_1,0.11%,20.96MiB / 30MiB,69.88%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:08,86a2f1d2d6ba,ospf_1,0.11%,20.96MiB / 30MiB,69.88%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:08,d242f21dc70f,ospf_2,0.24%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:08,82b2489feca5,ospf_3,0.25%,20.98MiB / 30MiB,69.95%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:08,d242f21dc70f,ospf_2,0.24%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:08,d242f21dc70f,ospf_2,0.24%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:08,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.54%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:08,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.54%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:11,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:11,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:11,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:11,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:11,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:11,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:11,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.54%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:11,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.54%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:11,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.54%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:15,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:15,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:15,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:15,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:15,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:15,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:15,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:15,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:15,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:19,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:19,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:19,86a2f1d2d6ba,ospf_1,0.22%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:19,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:19,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:19,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:19,82b2489feca5,ospf_3,0.17%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:19,82b2489feca5,ospf_3,0.17%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:19,82b2489feca5,ospf_3,0.17%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:22,86a2f1d2d6ba,ospf_1,0.16%,20.96MiB / 30MiB,69.88%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:22,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:22,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:22,86a2f1d2d6ba,ospf_1,0.16%,20.96MiB / 30MiB,69.88%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:22,86a2f1d2d6ba,ospf_1,0.16%,20.96MiB / 30MiB,69.88%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:22,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:22,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:22,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:22,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:26,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:26,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:26,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:26,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:26,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:26,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:26,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:26,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:26,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:29,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:29,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:29,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:29,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:29,82b2489feca5,ospf_3,0.17%,20.98MiB / 30MiB,69.95%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:29,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:29,82b2489feca5,ospf_3,0.17%,20.98MiB / 30MiB,69.95%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:29,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:29,82b2489feca5,ospf_3,0.17%,20.98MiB / 30MiB,69.95%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:33,86a2f1d2d6ba,ospf_1,0.23%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:33,86a2f1d2d6ba,ospf_1,0.23%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:33,86a2f1d2d6ba,ospf_1,0.23%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:33,d242f21dc70f,ospf_2,0.23%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:33,d242f21dc70f,ospf_2,0.23%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:33,d242f21dc70f,ospf_2,0.23%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:33,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:33,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:33,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:36,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:36,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:36,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:36,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:36,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:36,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:36,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:36,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:36,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:40,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:40,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:40,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:40,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:40,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:40,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:40,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:40,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:40,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:44,86a2f1d2d6ba,ospf_1,0.21%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:44,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:44,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:44,86a2f1d2d6ba,ospf_1,0.21%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:44,86a2f1d2d6ba,ospf_1,0.21%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:44,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:44,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:44,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:44,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:47,86a2f1d2d6ba,ospf_1,0.14%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:47,d242f21dc70f,ospf_2,0.03%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:47,86a2f1d2d6ba,ospf_1,0.14%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:47,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:47,86a2f1d2d6ba,ospf_1,0.14%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:47,d242f21dc70f,ospf_2,0.03%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:47,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:47,d242f21dc70f,ospf_2,0.03%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:47,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:51,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:51,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:51,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:51,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:51,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:51,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:51,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:51,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:51,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:54,86a2f1d2d6ba,ospf_1,0.02%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:54,86a2f1d2d6ba,ospf_1,0.02%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:54,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:54,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:54,86a2f1d2d6ba,ospf_1,0.02%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:54,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:54,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:54,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:54,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:58,86a2f1d2d6ba,ospf_1,0.11%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:58,86a2f1d2d6ba,ospf_1,0.11%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:58,d242f21dc70f,ospf_2,0.23%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:58,86a2f1d2d6ba,ospf_1,0.11%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:58,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:58,d242f21dc70f,ospf_2,0.23%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:58,82b2489feca5,ospf_3,0.22%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:58,d242f21dc70f,ospf_2,0.23%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:23:58,82b2489feca5,ospf_3,0.22%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:24:02,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:24:02,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:24:02,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:24:02,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:24:02,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:24:02,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:24:02,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:24:02,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:24:02,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:24:05,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:24:05,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:24:05,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:24:05,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:24:05,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:24:05,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:24:05,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:24:05,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:24:05,82b2489feca5,ospf_3,0.00%,20.86MiB / 30MiB,69.53%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:24:09,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:24:09,d242f21dc70f,ospf_2,0.00%,20.88MiB / 30MiB,69.58%,0B / 0B,8.19kB / 32.8kB,16
2024-07-16 02:24:09,86a2f1d2d6ba,ospf_1,0.00%,20.84MiB / 30MiB,69.47%,0B / 0B,8.19kB / 32.8kB,16
