Connecting to host 192.168.2.5, port 5201
[  5] local 192.168.1.2 port 41848 connected to 192.168.2.5 port 5201
[ 35]  12.00-13.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 37]  12.00-13.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 39]  12.00-13.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 41]  12.00-13.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 43]  12.00-13.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[SUM]  12.00-13.00  sec  8.96 GBytes  77.0 Gbits/sec    0             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]  13.00-14.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[  7]  13.00-14.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[  9]  13.00-14.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 11]  13.00-14.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 13]  13.00-14.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 15]  13.00-14.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 17]  13.00-14.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 19]  13.00-14.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 21]  13.00-14.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 23]  13.00-14.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 25]  13.00-14.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 27]  13.00-14.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 29]  13.00-14.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 31]  13.00-14.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 33]  13.00-14.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 35]  13.00-14.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 37]  13.00-14.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 39]  13.00-14.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 41]  13.00-14.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 43]  13.00-14.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[SUM]  13.00-14.00  sec  8.98 GBytes  77.1 Gbits/sec    0             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]  14.00-15.00  sec   458 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[  7]  14.00-15.00  sec   458 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[  9]  14.00-15.00  sec   458 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 11]  14.00-15.00  sec   458 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 13]  14.00-15.00  sec   458 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 15]  14.00-15.00  sec   458 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 17]  14.00-15.00  sec   458 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 19]  14.00-15.00  sec   458 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 21]  14.00-15.00  sec   458 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 23]  14.00-15.00  sec   458 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 25]  14.00-15.00  sec   458 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 27]  14.00-15.00  sec   458 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 29]  14.00-15.00  sec   458 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 31]  14.00-15.00  sec   458 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 33]  14.00-15.00  sec   458 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 35]  14.00-15.00  sec   458 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 37]  14.00-15.00  sec   458 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 39]  14.00-15.00  sec   458 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 41]  14.00-15.00  sec   458 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 43]  14.00-15.00  sec   458 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[SUM]  14.00-15.00  sec  8.94 GBytes  76.8 Gbits/sec    0             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]  15.00-16.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[  7]  15.00-16.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[  9]  15.00-16.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 11]  15.00-16.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 13]  15.00-16.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 15]  15.00-16.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 17]  15.00-16.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 19]  15.00-16.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 21]  15.00-16.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 23]  15.00-16.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 25]  15.00-16.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 27]  15.00-16.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 29]  15.00-16.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 31]  15.00-16.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 33]  15.00-16.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 35]  15.00-16.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 37]  15.00-16.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 39]  15.00-16.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 41]  15.00-16.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 43]  15.00-16.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[SUM]  15.00-16.00  sec  8.96 GBytes  77.0 Gbits/sec    0             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]  16.00-17.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[  7]  16.00-17.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[  9]  16.00-17.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 11]  16.00-17.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 13]  16.00-17.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 15]  16.00-17.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 17]  16.00-17.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 19]  16.00-17.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 21]  16.00-17.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 23]  16.00-17.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 25]  16.00-17.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 27]  16.00-17.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 29]  16.00-17.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 31]  16.00-17.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 33]  16.00-17.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 35]  16.00-17.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 37]  16.00-17.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 39]  16.00-17.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 41]  16.00-17.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 43]  16.00-17.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[SUM]  16.00-17.00  sec  8.96 GBytes  77.0 Gbits/sec    0             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]  17.00-18.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[  7]  17.00-18.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[  9]  17.00-18.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 11]  17.00-18.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 13]  17.00-18.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 15]  17.00-18.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 17]  17.00-18.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 19]  17.00-18.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 21]  17.00-18.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 23]  17.00-18.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 25]  17.00-18.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 27]  17.00-18.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 29]  17.00-18.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 31]  17.00-18.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 33]  17.00-18.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 35]  17.00-18.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 37]  17.00-18.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 39]  17.00-18.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 41]  17.00-18.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 43]  17.00-18.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[SUM]  17.00-18.00  sec  8.96 GBytes  77.0 Gbits/sec    0             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]  18.00-19.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[  7]  18.00-19.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[  9]  18.00-19.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 11]  18.00-19.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 13]  18.00-19.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 15]  18.00-19.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 17]  18.00-19.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 19]  18.00-19.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 21]  18.00-19.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 23]  18.00-19.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 25]  18.00-19.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 27]  18.00-19.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 29]  18.00-19.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 31]  18.00-19.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 33]  18.00-19.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 35]  18.00-19.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 37]  18.00-19.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 39]  18.00-19.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 41]  18.00-19.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 43]  18.00-19.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[SUM]  18.00-19.00  sec  8.96 GBytes  76.9 Gbits/sec    0             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]  19.00-20.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[  7]  19.00-20.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[  9]  19.00-20.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 11]  19.00-20.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 13]  19.00-20.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 15]  19.00-20.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 17]  19.00-20.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 19]  19.00-20.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 21]  19.00-20.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 23]  19.00-20.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 25]  19.00-20.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 27]  19.00-20.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 29]  19.00-20.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 31]  19.00-20.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 33]  19.00-20.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 35]  19.00-20.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 37]  19.00-20.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 39]  19.00-20.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 41]  19.00-20.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 43]  19.00-20.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[SUM]  19.00-20.00  sec  8.96 GBytes  77.0 Gbits/sec    0             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]  20.00-21.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[  7]  20.00-21.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[  9]  20.00-21.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 11]  20.00-21.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 13]  20.00-21.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 15]  20.00-21.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 17]  20.00-21.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 19]  20.00-21.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 21]  20.00-21.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 23]  20.00-21.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 25]  20.00-21.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 27]  20.00-21.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 29]  20.00-21.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 31]  20.00-21.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 33]  20.00-21.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 35]  20.00-21.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 37]  20.00-21.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 39]  20.00-21.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 41]  20.00-21.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 43]  20.00-21.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[SUM]  20.00-21.00  sec  8.96 GBytes  77.0 Gbits/sec    0             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]  21.00-22.00  sec   459 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[  7]  21.00-22.00  sec   459 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[  9]  21.00-22.00  sec   459 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 11]  21.00-22.00  sec   459 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 13]  21.00-22.00  sec   459 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 15]  21.00-22.00  sec   459 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 17]  21.00-22.00  sec   459 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 19]  21.00-22.00  sec   459 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 21]  21.00-22.00  sec   459 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 23]  21.00-22.00  sec   459 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 25]  21.00-22.00  sec   459 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 27]  21.00-22.00  sec   459 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 29]  21.00-22.00  sec   459 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 31]  21.00-22.00  sec   459 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 33]  21.00-22.00  sec   459 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 35]  21.00-22.00  sec   459 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 37]  21.00-22.00  sec   459 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 39]  21.00-22.00  sec   459 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 41]  21.00-22.00  sec   459 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[ 43]  21.00-22.00  sec   459 MBytes  3.84 Gbits/sec    0   14.1 KBytes       
[SUM]  21.00-22.00  sec  8.96 GBytes  76.9 Gbits/sec    0             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]  22.00-23.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[  7]  22.00-23.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[  9]  22.00-23.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 11]  22.00-23.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 13]  22.00-23.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 15]  22.00-23.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 17]  22.00-23.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 19]  22.00-23.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 21]  22.00-23.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 23]  22.00-23.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 25]  22.00-23.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 27]  22.00-23.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 29]  22.00-23.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 31]  22.00-23.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 33]  22.00-23.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 35]  22.00-23.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 37]  22.00-23.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 39]  22.00-23.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 41]  22.00-23.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 43]  22.00-23.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[SUM]  22.00-23.00  sec  8.98 GBytes  77.1 Gbits/sec    0             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]  23.00-24.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[  7]  23.00-24.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[  9]  23.00-24.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 11]  23.00-24.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 13]  23.00-24.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 15]  23.00-24.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 17]  23.00-24.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 19]  23.00-24.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 21]  23.00-24.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 23]  23.00-24.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 25]  23.00-24.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 27]  23.00-24.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 29]  23.00-24.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 31]  23.00-24.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 33]  23.00-24.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 35]  23.00-24.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 37]  23.00-24.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 39]  23.00-24.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 41]  23.00-24.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 43]  23.00-24.00  sec   459 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[SUM]  23.00-24.00  sec  8.96 GBytes  77.1 Gbits/sec    0             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]  24.00-25.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[  7]  24.00-25.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[  9]  24.00-25.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 11]  24.00-25.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 13]  24.00-25.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 15]  24.00-25.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 17]  24.00-25.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 19]  24.00-25.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 21]  24.00-25.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 23]  24.00-25.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 25]  24.00-25.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 27]  24.00-25.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 29]  24.00-25.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 31]  24.00-25.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 33]  24.00-25.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 35]  24.00-25.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 37]  24.00-25.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 39]  24.00-25.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 41]  24.00-25.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[ 43]  24.00-25.00  sec   460 MBytes  3.85 Gbits/sec    0   14.1 KBytes       
[SUM]  24.00-25.00  sec  8.98 GBytes  77.1 Gbits/sec    0             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]  25.00-26.00  sec   460 MBytes  3.86 Gbits/sec    0   14.1 KBytes       
[  7]  25.00-26.00  sec   460 MBytes  3.86 Gbits/sec    0   14.1 KBytes       
[  9]  25.00-26.00  sec   460 MBytes  3.86 Gbits/sec    0   14.1 KBytes       
[ 11]  25.00-26.00  sec   460 MBytes  3.86 Gbits/sec    0   14.1 KBytes       
[ 13]  25.00-26.00  sec   460 MBytes  3.86 Gbits/sec    0   14.1 KBytes       
[ 15]  25.00-26.00  sec   460 MBytes  3.86 Gbits/sec    0   14.1 KBytes       
[ 17]  25.00-26.00  sec   460 MBytes  3.86 Gbits/sec    0   14.1 KBytes       
[ 19]  25.00-26.00  sec   460 MBytes  3.86 Gbits/sec    0   14.1 KBytes       
[ 21]  25.00-26.00  sec   460 MBytes  3.86 Gbits/sec    0   14.1 KBytes       
[ 23]  25.00-26.00  sec   460 MBytes  3.86 Gbits/sec    0   14.1 KBytes       
[ 25]  25.00-26.00  sec   460 MBytes  3.86 Gbits/sec    0   14.1 KBytes       
[ 27]  25.00-26.00  sec   460 MBytes  3.86 Gbits/sec    0   14.1 KBytes       
[ 29]  25.00-26.00  sec   460 MBytes  3.86 Gbits/sec    0   14.1 KBytes       
[ 31]  25.00-26.00  sec   460 MBytes  3.86 Gbits/sec    0   14.1 KBytes       
[ 33]  25.00-26.00  sec   460 MBytes  3.86 Gbits/sec    0   14.1 KBytes       
[ 35]  25.00-26.00  sec   460 MBytes  3.86 Gbits/sec    0   14.1 KBytes       
[ 37]  25.00-26.00  sec   460 MBytes  3.86 Gbits/sec    0   14.1 KBytes       
[ 39]  25.00-26.00  sec   460 MBytes  3.86 Gbits/sec    0   14.1 KBytes       
[ 41]  25.00-26.00  sec   460 MBytes  3.86 Gbits/sec    0   14.1 KBytes       
[ 43]  25.00-26.00  sec   460 MBytes  3.86 Gbits/sec    0   14.1 KBytes       
[SUM]  25.00-26.00  sec  8.98 GBytes  77.1 Gbits/sec    0             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]  26.00-27.00  sec   459 MBytes  3.86 Gbits/sec    0   14.1 KBytes       
[  7]  26.00-27.00  sec   459 MBytes  3.86 Gbits/sec    0   14.1 KBytes       
[  9]  26.00-27.00  sec   459 MBytes  3.86 Gbits/sec    0   14.1 KBytes       
[ 11]  26.00-27.00  sec   459 MBytes  3.86 Gbits/sec    0   14.1 KBytes       
[ 13]  26.00-27.00  sec   459 MBytes  3.86 Gbits/sec    0   14.1 KBytes       
[ 15]  26.00-27.00  sec   459 MBytes  3.86 Gbits/sec    0   14.1 KBytes       
